Country,Destination,TopSight,Description,Rating,NumberOfReview,Type,TypicalTimeSpent,Latitude,Longitude,Option0,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10
Isle of Man,Port Erin,Chicken Rock,"Chicken Rock, part of Rushen parish, is the southernmost island administered by the Isle of Man. It lies southwest of the Calf of Man, 4.5 kilometres off Spanish Head on the Manx mainland. The most prominent feature of the rock is the 19th century Chicken Rock Lighthouse.",4.0,4,,,,,,,,,,,,,,
Isle of Man,Ramsey,Milntown Estate and Gardens,,4.6,195,,1.5 hours,54.3198057,-4.4039726,,,,,,,,,,
Isle of Man,Ramsey,Snaefell,"Snaefell – is the highest mountain and the only summit higher than 2,000 feet on the Isle of Man, at 2,037 feet above sea level. The summit is crowned by a railway station, cafe and several communications masts.",4.7,50,,,,,,,,,,,,,,
Isle of Man,Ramsey,School House Corner,"School House Corner is a left curve on the primary A3 Lezayre Road in Ramsey, Isle of Man.
It is between the 23rd and 24th milestone road markers, on the 37.73-mile circuitous Mountain Course race track, measured from the starting line at the TT Grandstand.",5.0,1,"Historical landmark in Ramsey, Isle of Man",,54.3206408,-4.3933605,,,,,,,,,,
Isle of Man,Ramsey,Mooragh Promenade,,,,,,,,,,,,,,,,,
Isle of Man,Ramsey,Ramsey Beach,,4.6,34,"Tourist attraction in Ramsey, Isle of Man",45 min,54.3294121,-4.3825022,,,,,,,,,,
Isle of Man,Ramsey,Pepsi Max Bowl & Leisure Centre,,4.2,210,Bowling alley,1-2 hours,54.321686,-4.378026,,,,,,,,,,
Isle of Man,Ramsey,Mooragh Lake,,4.6,17,,,,,,,,,,,,,,
Isle of Man,Ramsey,Ramsey Hairpin,"Ramsey Hairpin is a point on the Snaefell Mountain Course used for the Isle of Man TT races on the Snaefell Mountain Road, designated as A18, in the parish of Maughold in the Isle of Man.",4.6,78,"Tourist attraction in Ramsey, Isle of Man",,54.3129997,-4.3849256,,,,,,,,,,
Isle of Man,Ramsey,Grove Museum,,4.5,56,"Museum in Ramsey, Isle of Man",,54.3324742,-4.3940406,,,,,,,,,,
Isle of Man,Ramsey,Albert Tower,"The Albert Tower, on the Isle of Man is a historic monument which is one of Isle of Man's Registered Buildings. It was registered on 27 January 2003 as number 212.
The tower is located in the parish of Maughold, but only about 100 metres south of the boundary with Ramsey and overlooking the town of Ramsey.",,,"Monument in Ramsey, Isle of Man",,54.312947,-4.3796925,,,,,,,,,,
Isle of Man,Ramsey,"Gooseneck, Isle of Man","Gooseneck, Isle of Man, is an acute uphill right-bend on the Snaefell Mountain Course used for the TT motorcycle races between the 25th and 26th Milestone racing road-side markers, on the 37+ mile circuitous-course, measured from the startline at the TT Grandstand.",4.7,81,Tourist attraction on the Isle of Man,,54.3052664,-4.3814983,,,,,,,,,,
Isle of Man,Ramsey,Ramsey Bay,"Ramsey Bay is a large bay covering some 94 square kilometres off the northeastern coast of the Isle of Man. It runs for 18 kilometres from the Point of Ayre at the island's northern tip to Maughold Head. The port town of Ramsey, the island's second town, lies towards the south of the bay.",5.0,1,,,,,,,,,,,,,,
Isle of Man,Ramsey,North Barrule,"North Barrule is the second highest peak in the Isle of Man at 565 metres. From the summit the northern plain of the Isle of Man can be viewed along with the coastlines of Ireland, Cumbria, Wales and Scotland.
The North Barrule is located at grid reference 442909 and forms the north-eastern end of a ridge.",5.0,2,,,,,,,,,,,,,,
Isle of Man,Ramsey,Ballure Reservoir,,5.0,1,,,,,,,,,,,,,,
Isle of Man,Ramsey,Maughold Head,"Maughold Head is the easternmost point of the Isle of Man and the closest point in the Isle of Man to England, being 50 kilometres from St. Bees Head in Cumbria.
Maughold Head lies in the northeast of the island, some 5 kilometres from Ramsey, at the southern end of Ramsey Bay.",4.5,2,,,,,,,,,,,,,,
Isle of Man,Laxey,Laxey Wheel,"The Laxey Wheel is built into the hillside above the village of Laxey in the Isle of Man. It is the largest working waterwheel in the world. Designed by Robert Casement, the wheel has a 72-foot-6-inch diameter, is 6 feet wide and revolves at approximately three revolutions per minute.",,,,,,,,,,,,,,,,
Isle of Man,Laxey,The Great Laxey Wheel,,4.6,130,"Museum in Laxey, Isle of Man",,54.238528,-4.407389,,,,,,,,,,
Isle of Man,Laxey,King Orry's Grave,"King Orry's Grave is the largest megalithic tomb on the Isle of Man. It is situated in Minorca, in the northern part of the village of Laxey, partly in a private cottage garden.",4.5,67,"Historical place in Laxey, Isle of Man",,54.2317444,-4.3929982,,,,,,,,,,
Isle of Man,Laxey,Great Laxey Mines Railway,,4.7,9,"Museum in Laxey, Isle of Man",,54.2337524,-4.4052041,,,,,,,,,,
Isle of Man,Laxey,Laxey Woollen Mills,,4.5,108,"Tourist attraction in Laxey, Isle of Man",45 min,54.2307854,-4.4031073,,,,,,,,,,
Isle of Man,Laxey,Laxey Beach,,4.6,90,"Tourist attraction in Laxey, Isle of Man",,54.2244988,-4.3924676,,,,,,,,,,
Isle of Man,Laxey,Laxey Bay,,,,"Nature preserve in Laxey, Isle of Man",,54.2336685,-4.4060267,,,,,,,,,,
Isle of Man,Laxey,Garwick Beach,,3.0,3,,,,,,,,,,,,,,
Isle of Man,Derbyhaven,Derbyhaven Beach,,,,,,,,,,,,,,,,,
Isle of Man,Ballasalla,Rushen Abbey,"Rushen Abbey is an abbey on the Isle of Man, located in Ballasalla. Originally home for monks of the Savignac order, it soon came under Cistercian control and remained so until its dissolution. The abbey is located two miles from Castle Rushen, the politically most important site on the island in medieval times.",4.2,113,"Abbey in Ballasalla, Isle of Man",,54.098204,-4.634116,,,,,,,,,,
